 0.000000  1.016843 
 0.100000  1.033987 
 0.200000  1.051435 
 0.300000  1.069195 
 0.400000  1.087270 
 0.500000  1.105666 
 0.600000  1.124389 
 0.700000  1.143444 
 0.800000  1.162836 
 0.900000  1.182572 
